ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60631,49,11/29/2020,12/05/2020,130,1835,440,6214.2,1359,24886,4602,84276.5,0.1,0.1,5,59,16.9,199.8,29529,60631-2020-49,POINT (-87.813371 41.995019)
60634,43,10/18/2020,10/24/2020,298,3276,392,4310.8,2273,36256,2991,47708.4,0.2,0.1,2,67,2.6,88.2,75995,60634-2020-43,POINT (-87.797373 41.944967)
60615,17,04/19/2020,04/25/2020,45,216,108,519.7,249,1099,599,2644.2,0.2,0.2,2,7,4.8,16.8,41563,60615-2020-17,POINT (-87.602725 41.801993)
60666,18,04/26/2020,05/02/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-18,POINT (-87.896371 41.979511)
60653,4,01/24/2021,01/30/2021,50,2146,156,6712.1,1300,36000,4066,112598.5,0.0,0.1,1,55,3.1,172.0,31972,60653-2021-4,POINT (-87.611244 41.819261)
60649,15,04/05/2020,04/11/2020,74,219,161,475.8,213,736,463,1599.2,0.3,0.3,12,22,26.1,47.8,46024,60649-2020-15,POINT (-87.571522 41.762202)
60637,41,10/04/2020,10/10/2020,33,986,70,2077.8,4360,27811,9188,58606.2,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-41,POINT (-87.604053 41.780991)
60630,18,04/26/2020,05/02/2020,118,428,206,746.4,392,1778,684,3100.6,0.2,0.2,4,17,7.0,29.6,57344,60630-2020-18,POINT (-87.759611 41.971261)
Unknown,39,09/20/2020,09/26/2020,0,147,0,0,1666,54652,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-39,
60613,5,01/31/2021,02/06/2021,64,3153,128,6291.8,1995,63855,3981,127422,0.0,0.1,0,41,0.0,81.8,50113,60613-2021-5,POINT (-87.661343 41.953742)
60659,27,06/28/2020,07/04/2020,8,821,20,1999.1,533,5298,1298,12900.6,0.0,0.2,0,41,0.0,99.8,41068,60659-2020-27,POINT (-87.703266 41.990803)
60637,43,10/18/2020,10/24/2020,64,1094,135,2305.4,4284,36456,9028,76823.9,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-43,POINT (-87.604053 41.780991)
60620,18,04/26/2020,05/02/2020,78,759,114,1114.6,561,2808,824,4123.6,0.2,0.3,4,49,5.9,72.0,68096,60620-2020-18,POINT (-87.651656 41.740873)
60623,10,03/01/2020,03/07/2020,,,,,2,2,2,2.3,0.0,0.0,0,0,0.0,0.0,85979,60623-2020-10,POINT (-87.717446 41.850321)
60633,3,01/17/2021,01/23/2021,21,1185,163,9206.7,237,9705,1841,75402.1,0.1,0.1,0,13,0.0,101.0,12871,60633-2021-3,POINT (-87.556037 41.653147)
60647,11,03/14/2021,03/20/2021,100,8031,114,9177.3,2721,126852,3109,144958.8,0.0,0.1,0,142,0.0,162.3,87509,60647-2021-11,POINT (-87.701101 41.921058)
60642,2,01/10/2021,01/16/2021,51,1563,252,7737.2,819,24438,4054,120974.2,0.1,0.1,0,20,0.0,99.0,20201,60642-2021-2,POINT (-87.657821 41.899935)
60628,40,09/27/2020,10/03/2020,36,1741,54,2609.3,945,23110,1416,34635.2,0.0,0.1,1,118,1.5,176.8,66724,60628-2020-40,POINT (-87.621537 41.694192)
60605,34,08/16/2020,08/22/2020,16,328,58,1191.9,565,7397,2053,26879.6,0.0,0.0,0,1,0.0,3.6,27519,60605-2020-34,POINT (-87.623449 41.867824)
60620,4,01/24/2021,01/30/2021,79,4415,116,6483.5,1886,54820,2770,80504,0.1,0.1,0,127,0.0,186.5,68096,60620-2021-4,POINT (-87.651656 41.740873)
60634,33,08/09/2020,08/15/2020,97,2063,128,2714.7,1402,20586,1845,27088.6,0.1,0.1,0,59,0.0,77.6,75995,60634-2020-33,POINT (-87.797373 41.944967)
60640,40,09/27/2020,10/03/2020,33,1333,47,1912.1,1879,35916,2695,51518.3,0.0,0.0,0,90,0.0,129.1,69715,60640-2020-40,POINT (-87.662232 41.971888)
60634,38,09/13/2020,09/19/2020,69,2493,91,3280.5,1310,27342,1724,35978.7,0.1,0.1,1,62,1.3,81.6,75995,60634-2020-38,POINT (-87.797373 41.944967)
60655,45,11/01/2020,11/07/2020,222,1387,771,4815.3,1129,16019,3920,55613.8,0.2,0.1,2,18,6.9,62.5,28804,60655-2020-45,POINT (-87.701434 41.696456)
60626,1,01/03/2021,01/09/2021,148,3425,298,6887.2,3013,66512,6059,133746.2,0.1,0.1,3,146,6.0,293.6,49730,60626-2021-1,POINT (-87.669834 42.009469)
60647,29,07/12/2020,07/18/2020,60,1652,69,1887.8,2306,17101,2635,19542,0.0,0.1,2,91,2.3,104.0,87509,60647-2020-29,POINT (-87.701101 41.921058)
60629,22,05/24/2020,05/30/2020,259,3136,232,2803.8,1460,9878,1305,8831.5,0.2,0.3,10,72,8.9,64.4,111850,60629-2020-22,POINT (-87.711565 41.777061)
60608,50,12/06/2020,12/12/2020,330,5973,417,7541.2,2857,60889,3607,76875.2,0.1,0.1,5,109,6.3,137.6,79205,60608-2020-50,POINT (-87.670366 41.849879)
60610,15,04/05/2020,04/11/2020,15,95,38,243.5,109,385,279,986.7,0.2,0.2,1,1,2.6,2.6,39019,60610-2020-15,POINT (-87.63581 41.90455)
60608,12,03/21/2021,03/27/2021,77,7585,97,9576.4,1965,93023,2481,117445.9,0.0,0.1,0,136,0.0,171.7,79205,60608-2021-12,POINT (-87.670366 41.849879)
60612,2,01/10/2021,01/16/2021,102,2799,297,8157.7,2376,44471,6925,129611.5,0.0,0.1,1,55,2.9,160.3,34311,60612-2021-2,POINT (-87.687011 41.88004)
60624,47,11/15/2020,11/21/2020,160,1915,442,5296.2,1358,19090,3756,52796.1,0.1,0.1,0,37,0.0,102.3,36158,60624-2020-47,POINT (-87.722735 41.879417)
60606,48,11/22/2020,11/28/2020,12,170,387,5482.1,176,4277,5676,137923.3,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-48,POINT (-87.63676 41.882634)
60612,48,11/22/2020,11/28/2020,137,2012,399,5864,2184,30075,6365,87654.1,0.1,0.1,1,37,2.9,107.8,34311,60612-2020-48,POINT (-87.687011 41.88004)
60651,44,10/25/2020,10/31/2020,267,3201,422,5063.4,1753,28257,2773,44697.7,0.2,0.1,2,82,3.2,129.7,63218,60651-2020-44,POINT (-87.741017 41.901964)
60620,45,11/01/2020,11/07/2020,242,2400,355,3524.4,1960,30110,2878,44217,0.1,0.1,2,83,2.9,121.9,68096,60620-2020-45,POINT (-87.651656 41.740873)
60613,28,07/05/2020,07/11/2020,26,475,52,947.9,1063,7018,2121,14004.4,0.0,0.1,0,31,0.0,61.9,50113,60613-2020-28,POINT (-87.661343 41.953742)
60631,26,06/21/2020,06/27/2020,16,344,54,1165,496,4555,1680,15425.5,0.0,0.1,4,35,13.5,118.5,29529,60631-2020-26,POINT (-87.813371 41.995019)
60659,35,08/23/2020,08/29/2020,23,1027,56,2500.7,532,9339,1295,22740.3,0.1,0.1,0,44,0.0,107.1,41068,60659-2020-35,POINT (-87.703266 41.990803)
60654,1,01/03/2021,01/09/2021,100,1558,523,8142.1,1086,22481,5676,117486.3,0.1,0.1,0,6,0.0,31.4,19135,60654-2021-1,POINT (-87.636354 41.892485)
60622,1,01/03/2021,01/09/2021,201,3954,381,7489.6,2584,65771,4895,124582.8,0.1,0.1,2,68,3.8,128.8,52793,60622-2021-1,POINT (-87.681818 41.902762)
60707,18,04/26/2020,05/02/2020,70,195,163,453.3,205,718,476,1669,0.3,0.3,1,4,2.3,9.3,43019,60707-2020-18,POINT (-87.808283 41.921777)
60660,39,09/20/2020,09/26/2020,34,774,79,1789.9,837,15160,1936,35058.5,0.0,0.1,1,42,2.3,97.1,43242,60660-2020-39,POINT (-87.666362 41.991062)
60608,9,02/28/2021,03/06/2021,56,7418,71,9365.6,1942,87040,2452,109892.1,0.0,0.1,1,136,1.3,171.7,79205,60608-2021-9,POINT (-87.670366 41.849879)
60606,1,01/03/2021,01/09/2021,12,234,387,7546,223,5466,7191,176265.7,0.1,0.1,0,1,0.0,32.2,3101,60606-2021-1,POINT (-87.63676 41.882634)
60645,40,09/27/2020,10/03/2020,37,1495,78,3132.1,1233,19264,2583,40358.7,0.0,0.1,0,70,0.0,146.7,47732,60645-2020-40,POINT (-87.695049 42.008927)
60654,4,01/24/2021,01/30/2021,30,1673,157,8743.1,742,24874,3878,129992.2,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-4,POINT (-87.636354 41.892485)
60632,14,03/29/2020,04/04/2020,56,90,62,98.9,138,333,152,365.8,0.4,0.2,1,2,1.1,2.2,91039,60632-2020-14,POINT (-87.711251 41.810038)
60610,32,08/02/2020,08/08/2020,22,440,56,1127.7,773,9292,1981,23814,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-32,POINT (-87.63581 41.90455)
60637,25,06/14/2020,06/20/2020,12,627,25,1321.3,625,6199,1317,13063.2,0.0,0.1,0,24,0.0,50.6,47454,60637-2020-25,POINT (-87.604053 41.780991)
60646,20,05/10/2020,05/16/2020,34,316,122,1129.1,261,1761,933,6292.2,0.1,0.2,7,30,25.0,107.2,27987,60646-2020-20,POINT (-87.761826 41.993931)
60632,30,07/19/2020,07/25/2020,95,3553,104,3902.7,1254,16132,1377,17719.9,0.1,0.2,2,96,2.2,105.4,91039,60632-2020-30,POINT (-87.711251 41.810038)
60634,6,02/07/2021,02/13/2021,121,9036,159,11890.3,1869,79442,2459,104535.8,0.1,0.1,7,136,9.2,179.0,75995,60634-2021-6,POINT (-87.797373 41.944967)
60601,35,08/23/2020,08/29/2020,14,148,95,1008.5,421,3413,2869,23257.2,0.0,0.0,0,5,0.0,34.1,14675,60601-2020-35,POINT (-87.622844 41.886262)
60655,39,09/20/2020,09/26/2020,34,684,118,2374.7,457,10581,1587,36734.5,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-39,POINT (-87.701434 41.696456)
60634,30,07/19/2020,07/25/2020,93,1797,122,2364.6,1325,16561,1744,21792.2,0.1,0.1,2,56,2.6,73.7,75995,60634-2020-30,POINT (-87.797373 41.944967)
60614,10,03/07/2021,03/13/2021,78,4967,109,6965.6,3307,117810,4638,165212.9,0.0,0.0,0,90,0.0,126.2,71308,60614-2021-10,POINT (-87.652064 41.922605)
60660,33,08/09/2020,08/15/2020,31,621,72,1436.1,764,9989,1767,23100.2,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-33,POINT (-87.666362 41.991062)
60655,12,03/15/2020,03/21/2020,,,,,29,34,101,118,0.0,0.0,0,0,0.0,0.0,28804,60655-2020-12,POINT (-87.701434 41.696456)
60621,27,06/28/2020,07/04/2020,12,586,41,2017.8,547,4742,1884,16328.1,0.0,0.1,1,50,3.4,172.2,29042,60621-2020-27,POINT (-87.638812 41.776931)
60656,50,12/06/2020,12/12/2020,110,1909,399,6921.9,829,17450,3006,63272.8,0.2,0.1,1,29,3.6,105.2,27579,60656-2020-50,POINT (-87.817934 41.974566)
60605,26,06/21/2020,06/27/2020,14,229,51,832.2,499,3033,1813,11021.5,0.0,0.1,0,1,0.0,3.6,27519,60605-2020-26,POINT (-87.623449 41.867824)
60619,46,11/08/2020,11/14/2020,238,2219,388,3622.4,1973,31582,3221,51555.7,0.1,0.1,0,76,0.0,124.1,61258,60619-2020-46,POINT (-87.60569 41.744737)
60640,27,06/28/2020,07/04/2020,34,913,49,1309.6,1877,11324,2692,16243.3,0.0,0.1,1,86,1.4,123.4,69715,60640-2020-27,POINT (-87.662232 41.971888)
60666,22,05/24/2020,05/30/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-22,POINT (-87.896371 41.979511)
60666,3,01/17/2021,01/23/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-3,POINT (-87.896371 41.979511)
60645,45,11/01/2020,11/07/2020,221,2056,463,4307.4,1748,27258,3662,57106.3,0.1,0.1,3,74,6.3,155.0,47732,60645-2020-45,POINT (-87.695049 42.008927)
60617,14,03/29/2020,04/04/2020,100,208,121,252,271,638,328,773,0.3,0.3,7,10,8.5,12.1,82534,60617-2020-14,POINT (-87.556897 41.721257)
60621,13,03/22/2020,03/28/2020,23,37,79,127.4,81,136,279,468.3,0.3,0.2,1,1,3.4,3.4,29042,60621-2020-13,POINT (-87.638812 41.776931)
60608,51,12/13/2020,12/19/2020,199,6172,251,7792.4,2787,63676,3519,80393.9,0.1,0.1,5,114,6.3,143.9,79205,60608-2020-51,POINT (-87.670366 41.849879)
60624,1,01/03/2021,01/09/2021,77,2602,213,7196.2,989,25566,2735,70706.3,0.1,0.1,1,59,2.8,163.2,36158,60624-2021-1,POINT (-87.722735 41.879417)
60614,35,08/23/2020,08/29/2020,66,975,93,1367.3,1983,23101,2781,32396.1,0.0,0.0,1,72,1.4,101.0,71308,60614-2020-35,POINT (-87.652064 41.922605)
60661,49,11/29/2020,12/05/2020,27,492,272,4956.7,476,8162,4796,82228.5,0.1,0.1,0,1,0.0,10.1,9926,60661-2020-49,POINT (-87.644283 41.882786)
60707,25,06/14/2020,06/20/2020,7,387,16,899.6,193,2393,449,5562.7,0.1,0.2,0,12,0.0,27.9,43019,60707-2020-25,POINT (-87.808283 41.921777)
60615,7,02/14/2021,02/20/2021,20,1967,48,4732.6,1885,58791,4535,141450.3,0.0,0.0,1,35,2.4,84.2,41563,60615-2021-7,POINT (-87.602725 41.801993)
60630,20,05/10/2020,05/16/2020,105,633,183,1103.9,562,2837,980,4947.3,0.2,0.2,5,29,8.7,50.6,57344,60630-2020-20,POINT (-87.759611 41.971261)
60615,41,10/04/2020,10/10/2020,33,683,79,1643.3,1952,19336,4696,46522.1,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-41,POINT (-87.602725 41.801993)
60628,1,01/03/2021,01/09/2021,132,3979,198,5963.4,1674,44734,2509,67043.3,0.1,0.1,2,173,3.0,259.3,66724,60628-2021-1,POINT (-87.621537 41.694192)
60649,9,02/28/2021,03/06/2021,24,2916,52,6335.8,1381,47030,3001,102185.8,0.0,0.1,1,149,2.2,323.7,46024,60649-2021-9,POINT (-87.571522 41.762202)
60654,7,02/14/2021,02/20/2021,17,1740,89,9093.3,802,27238,4191,142346.5,0.0,0.1,0,6,0.0,31.4,19135,60654-2021-7,POINT (-87.636354 41.892485)
60660,27,06/28/2020,07/04/2020,10,492,23,1137.8,905,5632,2093,13024.4,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-27,POINT (-87.666362 41.991062)
60628,41,10/04/2020,10/10/2020,63,1804,94,2703.7,966,24076,1448,36083,0.1,0.1,1,119,1.5,178.3,66724,60628-2020-41,POINT (-87.621537 41.694192)
60659,11,03/14/2021,03/20/2021,62,3707,151,9026.5,1054,40914,2566,99625,0.1,0.1,2,86,4.9,209.4,41068,60659-2021-11,POINT (-87.703266 41.990803)
60645,12,03/15/2020,03/21/2020,24,24,50,50.3,74,78,155,163.4,0.2,0.2,0,0,0.0,0.0,47732,60645-2020-12,POINT (-87.695049 42.008927)
60654,20,05/10/2020,05/16/2020,6,130,31,679.4,145,667,758,3485.8,0.0,0.1,1,1,5.2,5.2,19135,60654-2020-20,POINT (-87.636354 41.892485)
60606,45,11/01/2020,11/07/2020,19,126,613,4063.2,187,3614,6030,116543.1,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-45,POINT (-87.63676 41.882634)
60609,31,07/26/2020,08/01/2020,66,2104,107,3421.4,1024,13644,1665,22187.2,0.1,0.2,0,77,0.0,125.2,61495,60609-2020-31,POINT (-87.653382 41.812017)
60608,30,07/19/2020,07/25/2020,56,2022,71,2552.9,1699,15457,2145,19515.2,0.0,0.1,1,74,1.3,93.4,79205,60608-2020-30,POINT (-87.670366 41.849879)
60660,11,03/08/2020,03/14/2020,,,,,8,8,18,18.5,0.0,0.0,0,0,0.0,0.0,43242,60660-2020-11,POINT (-87.666362 41.991062)
60656,14,03/29/2020,04/04/2020,22,49,80,177.7,144,320,522,1160.3,0.1,0.1,2,2,7.3,7.3,27579,60656-2020-14,POINT (-87.817934 41.974566)
60659,33,08/09/2020,08/15/2020,38,964,92,2347.3,556,8250,1354,20088.6,0.1,0.1,0,44,0.0,107.1,41068,60659-2020-33,POINT (-87.703266 41.990803)
60617,46,11/08/2020,11/14/2020,523,3944,634,4778.6,3003,41243,3638,49970.9,0.2,0.1,4,92,4.8,111.5,82534,60617-2020-46,POINT (-87.556897 41.721257)
60661,19,05/03/2020,05/09/2020,4,31,40,312.3,49,227,494,2286.9,0.1,0.1,0,0,0.0,0.0,9926,60661-2020-19,POINT (-87.644283 41.882786)
60643,52,12/20/2020,12/26/2020,96,3121,192,6258.3,2200,47882,4412,96013.6,0.1,0.1,8,103,16.0,206.5,49870,60643-2020-52,POINT (-87.662381 41.700445)
60615,10,03/01/2020,03/07/2020,,,,,2,2,5,4.8,0.0,0.0,0,0,0.0,0.0,41563,60615-2020-10,POINT (-87.602725 41.801993)
60620,51,12/13/2020,12/19/2020,168,3693,247,5423.2,2123,43415,3118,63755.6,0.1,0.1,3,106,4.4,155.7,68096,60620-2020-51,POINT (-87.651656 41.740873)
60654,36,08/30/2020,09/05/2020,17,308,89,1609.6,554,6170,2895,32244.6,0.0,0.0,0,2,0.0,10.5,19135,60654-2020-36,POINT (-87.636354 41.892485)
60613,44,10/25/2020,10/31/2020,167,1311,333,2616.1,2376,29053,4741,57975,0.1,0.0,1,34,2.0,67.8,50113,60613-2020-44,POINT (-87.661343 41.953742)
60651,38,09/13/2020,09/19/2020,47,2487,74,3934,932,20579,1474,32552.4,0.1,0.1,0,79,0.0,125.0,63218,60651-2020-38,POINT (-87.741017 41.901964)
60620,53,12/27/2020,01/02/2021,128,3927,188,5766.9,1761,46691,2586,68566.4,0.1,0.1,5,117,7.3,171.8,68096,60620-2020-53,POINT (-87.651656 41.740873)
60660,41,10/04/2020,10/10/2020,17,813,39,1880.1,1145,17458,2648,40372.8,0.0,0.0,0,42,0.0,97.1,43242,60660-2020-41,POINT (-87.666362 41.991062)
60613,33,08/09/2020,08/15/2020,20,612,40,1221.2,1067,12314,2129,24572.5,0.0,0.0,0,31,0.0,61.9,50113,60613-2020-33,POINT (-87.661343 41.953742)
60622,46,11/08/2020,11/14/2020,308,2454,583,4648.3,3061,43470,5798,82340.5,0.1,0.1,1,58,1.9,109.9,52793,60622-2020-46,POINT (-87.681818 41.902762)
60624,11,03/08/2020,03/14/2020,,,,,9,10,25,27.7,0.0,0.0,0,0,0.0,0.0,36158,60624-2020-11,POINT (-87.722735 41.879417)
60654,31,07/26/2020,08/01/2020,10,236,52,1233.3,413,3903,2158,20397.2,0.0,0.1,0,2,0.0,10.5,19135,60654-2020-31,POINT (-87.636354 41.892485)
60645,14,03/29/2020,04/04/2020,108,240,226,502.8,245,584,513,1223.5,0.4,0.4,2,2,4.2,4.2,47732,60645-2020-14,POINT (-87.695049 42.008927)
60620,12,03/15/2020,03/21/2020,31,36,46,52.9,94,103,138,151.3,0.2,0.2,2,2,2.9,2.9,68096,60620-2020-12,POINT (-87.651656 41.740873)
60633,39,09/20/2020,09/26/2020,18,354,140,2750.4,173,3933,1344,30557.1,0.1,0.1,0,6,0.0,46.6,12871,60633-2020-39,POINT (-87.556037 41.653147)
60621,11,03/14/2021,03/20/2021,18,2030,62,6989.9,620,25415,2135,87511.2,0.0,0.1,2,79,6.9,272.0,29042,60621-2021-11,POINT (-87.638812 41.776931)
60666,5,01/31/2021,02/06/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-5,POINT (-87.896371 41.979511)
60632,20,05/10/2020,05/16/2020,447,2430,491,2669.2,1331,5627,1462,6180.9,0.3,0.4,10,51,11.0,56.0,91039,60632-2020-20,POINT (-87.711251 41.810038)
60612,44,10/25/2020,10/31/2020,104,1296,303,3777.2,1402,21773,4086,63457.8,0.1,0.1,0,31,0.0,90.4,34311,60612-2020-44,POINT (-87.687011 41.88004)
Unknown,36,08/30/2020,09/05/2020,2,140,0,0,1576,50029,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-36,
60827,33,08/09/2020,08/15/2020,1,100,4,349.9,,807,0,2823.9,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-33,POINT (-87.633087 41.650765)
60628,24,06/07/2020,06/13/2020,28,1104,42,1654.6,810,7162,1214,10733.8,0.0,0.1,4,98,6.0,146.9,66724,60628-2020-24,POINT (-87.621537 41.694192)
60643,10,03/07/2021,03/13/2021,29,3880,58,7780.2,1799,68602,3607,137561.7,0.0,0.1,0,124,0.0,248.6,49870,60643-2021-10,POINT (-87.662381 41.700445)
60622,17,04/19/2020,04/25/2020,61,286,116,541.7,263,1085,498,2055.2,0.2,0.2,10,22,18.9,41.7,52793,60622-2020-17,POINT (-87.681818 41.902762)
60616,4,01/24/2021,01/30/2021,60,3146,110,5776.3,1640,56041,3011,102895.5,0.0,0.1,2,85,3.7,156.1,54464,60616-2021-4,POINT (-87.629531 41.844869)
60636,31,07/26/2020,08/01/2020,39,922,121,2863.1,442,6560,1372,20370.8,0.1,0.1,0,52,0.0,161.5,32203,60636-2020-31,POINT (-87.668597 41.77599)
60625,52,12/20/2020,12/26/2020,188,5134,237,6478.8,2736,63795,3453,80505.5,0.1,0.1,8,149,10.1,188.0,79243,60625-2020-52,POINT (-87.701816 41.971155)
60641,33,08/09/2020,08/15/2020,71,2004,100,2821.6,1562,20487,2199,28845.6,0.1,0.1,1,54,1.4,76.0,71023,60641-2020-33,POINT (-87.746791 41.946682)
60624,15,04/05/2020,04/11/2020,76,243,210,672.1,209,614,578,1698.1,0.3,0.4,4,7,11.1,19.4,36158,60624-2020-15,POINT (-87.722735 41.879417)
60603,18,04/26/2020,05/02/2020,,,,,13,35,1107,2981.3,0.2,0.2,0,0,0.0,0.0,1174,60603-2020-18,POINT (-87.625473 41.880112)
60618,37,09/06/2020,09/12/2020,53,2136,56,2262.8,1538,31250,1629,33105.6,0.0,0.1,0,52,0.0,55.1,94395,60618-2020-37,POINT (-87.703343 41.946699)
60639,30,07/19/2020,07/25/2020,76,3808,84,4206.9,1446,20944,1598,23138.2,0.1,0.2,2,116,2.2,128.2,90517,60639-2020-30,POINT (-87.75531 41.920609)
60614,28,07/05/2020,07/11/2020,44,664,62,931.2,1783,10241,2500,14361.6,0.0,0.1,1,69,1.4,96.8,71308,60614-2020-28,POINT (-87.652064 41.922605)
60623,50,12/06/2020,12/12/2020,394,8386,458,9753.5,2710,53375,3152,62079.1,0.2,0.2,7,211,8.1,245.4,85979,60623-2020-50,POINT (-87.717446 41.850321)
60633,6,02/07/2021,02/13/2021,9,1220,70,9478.7,212,10357,1647,80467.7,0.1,0.1,1,14,7.8,108.8,12871,60633-2021-6,POINT (-87.556037 41.653147)
60612,41,10/04/2020,10/10/2020,41,1058,120,3083.6,1032,17859,3008,52050.4,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-41,POINT (-87.687011 41.88004)
60653,13,03/22/2020,03/28/2020,45,66,141,206.4,130,215,407,672.5,0.3,0.3,0,0,0.0,0.0,31972,60653-2020-13,POINT (-87.611244 41.819261)
60602,6,02/07/2021,02/13/2021,3,90,241,7234.7,49,1850,3939,148713.8,0.1,0.1,0,1,0.0,80.4,1244,60602-2021-6,POINT (-87.628309 41.883136)
60645,13,03/22/2020,03/28/2020,108,132,226,276.5,261,339,547,710.2,0.4,0.3,0,0,0.0,0.0,47732,60645-2020-13,POINT (-87.695049 42.008927)
60614,39,09/20/2020,09/26/2020,57,1215,80,1703.9,2283,30936,3202,43383.6,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-39,POINT (-87.652064 41.922605)
60637,38,09/13/2020,09/19/2020,22,896,46,1888.1,917,16507,1932,34785.3,0.0,0.1,0,28,0.0,59.0,47454,60637-2020-38,POINT (-87.604053 41.780991)
60628,47,11/15/2020,11/21/2020,254,2964,381,4442.2,1963,33438,2942,50113.9,0.1,0.1,4,138,6.0,206.8,66724,60628-2020-47,POINT (-87.621537 41.694192)
60606,50,12/06/2020,12/12/2020,16,196,516,6320.5,185,4651,5966,149983.9,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-50,POINT (-87.63676 41.882634)
60647,31,07/26/2020,08/01/2020,66,1780,75,2034.1,2200,21230,2514,24260.4,0.0,0.1,0,92,0.0,105.1,87509,60647-2020-31,POINT (-87.701101 41.921058)
60640,49,11/29/2020,12/05/2020,240,2730,344,3915.9,2646,60276,3796,86460.6,0.1,0.0,5,104,7.2,149.2,69715,60640-2020-49,POINT (-87.662232 41.971888)
60614,6,02/07/2021,02/13/2021,71,4703,100,6595.3,3376,104223,4734,146158.9,0.0,0.0,1,87,1.4,122.0,71308,60614-2021-6,POINT (-87.652064 41.922605)
60652,11,03/08/2020,03/14/2020,,,,,6,6,14,13.7,0.0,0.0,0,0,0.0,0.0,43907,60652-2020-11,POINT (-87.714238 41.745398)
60629,51,12/13/2020,12/19/2020,532,13334,476,11921.3,3367,76241,3010,68163.6,0.2,0.2,9,189,8.0,169.0,111850,60629-2020-51,POINT (-87.711565 41.777061)
60632,26,06/21/2020,06/27/2020,54,3293,59,3617.1,915,11753,1005,12909.9,0.1,0.3,2,89,2.2,97.8,91039,60632-2020-26,POINT (-87.711251 41.810038)
60617,41,10/04/2020,10/10/2020,115,2401,139,2909.1,1472,30297,1784,36708.5,0.1,0.1,0,82,0.0,99.4,82534,60617-2020-41,POINT (-87.556897 41.721257)
60655,32,08/02/2020,08/08/2020,37,436,128,1513.7,490,6641,1701,23055.8,0.1,0.1,1,10,3.5,34.7,28804,60655-2020-32,POINT (-87.701434 41.696456)
60601,21,05/17/2020,05/23/2020,2,69,14,470.2,88,515,600,3509.4,0.0,0.1,0,4,0.0,27.3,14675,60601-2020-21,POINT (-87.622844 41.886262)
60607,11,03/08/2020,03/14/2020,,,,,5,5,17,16.9,0.0,0.0,0,0,0.0,0.0,29591,60607-2020-11,POINT (-87.652727 41.876104)
60611,13,03/22/2020,03/28/2020,25,41,77,126.4,133,232,410,715.5,0.2,0.1,0,0,0.0,0.0,32426,60611-2020-13,POINT (-87.620291 41.894734)
60631,38,09/13/2020,09/19/2020,21,624,71,2113.2,619,11934,2096,40414.5,0.0,0.1,0,43,0.0,145.6,29529,60631-2020-38,POINT (-87.813371 41.995019)
60651,4,01/24/2021,01/30/2021,112,6755,177,10685.2,1567,52494,2479,83036.5,0.1,0.1,0,122,0.0,193.0,63218,60651-2021-4,POINT (-87.741017 41.901964)
60606,20,05/10/2020,05/16/2020,1,20,32,645,101,380,3257,12254.1,0.2,0.2,0,0,0.0,0.0,3101,60606-2020-20,POINT (-87.63676 41.882634)
60622,42,10/11/2020,10/17/2020,116,1443,220,2733.3,2264,31984,4288,60583.8,0.1,0.0,0,56,0.0,106.1,52793,60622-2020-42,POINT (-87.681818 41.902762)
60629,26,06/21/2020,06/27/2020,82,3511,73,3139,1171,14215,1047,12709,0.1,0.2,4,92,3.6,82.3,111850,60629-2020-26,POINT (-87.711565 41.777061)
60652,41,10/04/2020,10/10/2020,109,1852,248,4218,914,16443,2082,37449.6,0.1,0.1,1,52,2.3,118.4,43907,60652-2020-41,POINT (-87.714238 41.745398)
60707,37,09/06/2020,09/12/2020,18,562,42,1306.4,,4389,0,10202.5,0.0,0.1,0,12,0.0,27.9,43019,60707-2020-37,POINT (-87.808283 41.921777)
